x,y,z,c,time_ms,drive_voltage_V,current_A,dI_dt_A_per_s
34.25,20.0,1465.704704847765,14527.370733896505,34.25,20.0,1465.704704847765,14527.370733896505
34.300000000000004,20.0,1466.4310733844598,13412.599660835755,34.300000000000004,20.0,1466.4310733844598,13412.599660835755
34.35,20.0,1467.1017033675016,12707.606052418301,34.35,20.0,1467.1017033675016,12707.606052418301
34.4,20.0,1467.7370836701225,12661.67494620471,34.4,20.0,1467.7370836701225,12661.67494620471
34.45,20.0,1468.3701674174326,13272.424188572628,34.45,20.0,1468.3701674174326,13272.424188572628
34.5,20.0,1469.0337886268612,14286.714075166641,34.5,20.0,1469.0337886268612,14286.714075166641
34.550000000000004,20.0,1469.7481243306195,15297.337853736823,34.550000000000004,20.0,1469.7481243306195,15297.337853736823
34.6,20.0,1470.5129912233062,15898.560603667873,34.6,20.0,1470.5129912233062,15898.560603667873
34.65,20.0,1471.3079192534897,15841.095926787193,34.65,20.0,1471.3079192534897,15841.095926787193
34.7,20.0,1472.0999740498291,15127.32462102285,34.7,20.0,1472.0999740498291,15127.32462102285
34.75,20.0,1472.8563402808802,14010.38503993638,34.75,20.0,1472.8563402808802,14010.38503993638
34.800000000000004,20.0,1473.556859532877,12897.48258986584,34.800000000000004,20.0,1473.556859532877,12897.48258986584
34.85,20.0,1474.2017336623703,12194.35085037961,34.85,20.0,1474.2017336623703,12194.35085037961
34.9,20.0,1474.8114512048894,12150.27488345047,34.9,20.0,1474.8114512048894,12150.27488345047
34.95,20.0,1475.418964949062,12762.872559780188,34.95,20.0,1475.418964949062,12762.872559780188
35.0,20.0,1476.057108577051,13779.004199249282,35.0,20.0,1476.057108577051,13779.004199249282
35.050000000000004,20.0,1476.7460587870135,14791.46307375652,35.050000000000004,20.0,1476.7460587870135,14791.46307375652
35.1,20.0,1477.4856319407013,15394.514286747717,35.1,20.0,1477.4856319407013,15394.514286747717
35.15,20.0,1478.2553576550388,15338.871464024607,35.15,20.0,1478.2553576550388,15338.871464024607
35.2,20.0,1479.02230122824,14626.915427402828,35.2,20.0,1479.02230122824,14626.915427402828
35.25,20.0,1479.75364699961,13511.78455424504,35.25,20.0,1479.75364699961,13511.78455424504
35.300000000000004,20.0,1480.4292362273222,12400.684274604779,35.300000000000004,20.0,1480.4292362273222,12400.684274604779
35.35,20.0,1481.0492704410524,11699.348191679695,35.35,20.0,1481.0492704410524,11699.348191679695
35.4,20.0,1481.6342378506363,11657.061390986808,35.4,20.0,1481.6342378506363,11657.061390986808
35.45,20.0,1482.2170909201857,12271.441766686883,35.45,20.0,1482.2170909201857,12271.441766686883
35.50000000000001,20.0,1482.83066300852,13289.349662034681,35.50000000000001,20.0,1482.83066300852,13289.349662034681
35.55,20.0,1483.495130491622,14303.578372218442,35.55,20.0,1483.495130491622,14303.578372218442
35.6,20.0,1484.2103094102329,14908.393023890054,35.6,20.0,1484.2103094102329,14908.393023890054
35.65,20.0,1484.9557290614273,14854.507265972414,35.65,20.0,1484.9557290614273,14854.507265972414
35.7,20.0,1485.698454424726,14144.301943319524,35.7,20.0,1485.698454424726,14144.301943319524
35.75000000000001,20.0,1486.405669521892,13030.915456248773,35.75000000000001,20.0,1486.405669521892,13030.915456248773
35.8,20.0,1487.0572152947043,11921.553257685722,35.8,20.0,1487.0572152947043,11921.553257685722
35.85,20.0,1487.6532929575885,11221.94897361684,35.85,20.0,1487.6532929575885,11221.94897361684
35.9,20.0,1488.2143904062693,11181.3877122664,35.9,20.0,1488.2143904062693,11181.3877122664
35.95,20.0,1488.7734597918827,11797.487390419685,35.95,20.0,1488.7734597918827,11797.487390419685
36.00000000000001,20.0,1489.3633341614036,12817.10837387441,36.00000000000001,20.0,1489.3633341614036,12817.10837387441
36.05,20.0,1490.0041895800973,13833.043980280521,36.05,20.0,1490.0041895800973,13833.043980280521
36.1,20.0,1490.6958417791113,14439.559358669929,36.1,20.0,1490.6958417791113,14439.559358669929
36.15,20.0,1491.4178197470449,14387.368180265124,36.15,20.0,1491.4178197470449,14387.368180265124
36.2,20.0,1492.137188156058,13678.851312138844,36.2,20.0,1492.137188156058,13678.851312138844
36.25000000000001,20.0,1492.821130721665,12567.147176747061,36.25000000000001,20.0,1492.821130721665,12567.147176747061
36.3,20.0,1493.4494880805023,11459.46124907375,36.3,20.0,1493.4494880805023,11459.46124907375
36.35,20.0,1494.022461142956,10761.527177084245,36.35,20.0,1494.022461142956,10761.527177084245
36.4,20.0,1494.5605375018101,10722.630090901981,36.4,20.0,1494.5605375018101,10722.630090901981
36.45,20.0,1495.0966690063553,11340.387929132474,36.45,20.0,1495.0966690063553,11340.387929132474
36.50000000000001,20.0,1495.6636884028119,12361.661079314823,36.50000000000001,20.0,1495.6636884028119,12361.661079314823
36.55,20.0,1496.2817714567777,13379.242880761396,36.55,20.0,1496.2817714567777,13379.242880761396
36.6,20.0,1496.9507336008157,13987.39850408889,36.6,20.0,1496.9507336008157,13987.39850408889
36.65,20.0,1497.65010352602,13936.841642025931,36.65,20.0,1497.65010352602,13936.841642025931
36.7,20.0,1498.3469456081214,13229.95318307405,36.7,20.0,1498.3469456081214,13229.95318307405
36.75000000000001,20.0,1499.008443267275,12119.871571040345,36.75000000000001,20.0,1499.008443267275,12119.871571040345
36.8,20.0,1499.614436845827,11013.802302182849,36.8,20.0,1499.614436845827,11013.802302182849
36.85,20.0,1500.165126960936,10317.479045664008,36.85,20.0,1500.165126960936,10317.479045664008
36.900000000000006,20.0,1500.6810009132193,10280.186952727843,36.900000000000006,20.0,1500.6810009132193,10280.186952727843
36.95,20.0,1501.1950102608557,10899.543983024067,36.95,20.0,1501.1950102608557,10899.543983024067
37.00000000000001,20.0,1501.739987460007,11922.410545059727,37.00000000000001,20.0,1501.739987460007,11922.410545059727
37.05,20.0,1502.3361079872598,12941.579999039865,37.05,20.0,1502.3361079872598,12941.579999039865
37.1,20.0,1502.9831869872119,13551.317536397593,37.1,20.0,1502.9831869872119,13551.317536397593
37.150000000000006,20.0,1503.6607528640318,13502.336870603402,37.150000000000006,20.0,1503.6607528640318,13502.336870603402
37.2,20.0,1504.3358697075619,12797.01891082527,37.2,20.0,1504.3358697075619,12797.01891082527
37.25,20.0,1504.975720653103,11688.502121462558,37.25,20.0,1504.975720653103,11688.502121462558
37.3,20.0,1505.5601457591763,10583.992019290086,37.3,20.0,1505.5601457591763,10583.992019290086
37.35,20.0,1506.089345360141,9889.222293914223,37.35,20.0,1506.089345360141,9889.222293914223
37.400000000000006,20.0,1506.5838064748366,9853.478116948281,37.400000000000006,20.0,1506.5838064748366,9853.478116948281
37.45,20.0,1507.076480380684,10474.377468337643,37.45,20.0,1507.076480380684,10474.377468337643
37.5,20.0,1507.6001992541007,11498.78077681185,37.5,20.0,1507.6001992541007,11498.78077681185
37.55,20.0,1508.1751382929413,12519.481422725521,37.55,20.0,1508.1751382929413,12519.481422725521
37.6,20.0,1508.8011123640774,13130.744617588052,37.6,20.0,1508.8011123640774,13130.744617588052
37.650000000000006,20.0,1509.4576495949568,13083.28409487389,37.650000000000006,20.0,1509.4576495949568,13083.28409487389
37.7,20.0,1510.1118137997005,12379.480783682768,37.7,20.0,1510.1118137997005,12379.480783682768
37.75,20.0,1510.7307878388847,11272.473168273433,37.75,20.0,1510.7307878388847,11272.473168273433
37.8,20.0,1511.2944114972984,10169.466785208982,37.8,20.0,1511.2944114972984,10169.466785208982
37.85,20.0,1511.8028848365589,9476.19534381174,37.85,20.0,1511.8028848365589,9476.19534381174
37.900000000000006,20.0,1512.2766946037495,9441.94403534011,37.900000000000006,20.0,1512.2766946037495,9441.94403534011
37.95,20.0,1512.7487918055165,10064.330859313666,37.95,20.0,1512.7487918055165,10064.330859313666
38.0,20.0,1513.2520083484821,11090.216263965065,38.0,20.0,1513.2520083484821,11090.216263965065
38.05,20.0,1513.8065191616804,12112.393649081754,38.05,20.0,1513.8065191616804,12112.393649081754
38.1,20.0,1514.4121388441345,12725.128245535718,38.1,20.0,1514.4121388441345,12725.128245535718
38.150000000000006,20.0,1515.0483952564111,12679.133806094052,38.150000000000006,20.0,1515.0483952564111,12679.133806094052
38.2,20.0,1515.682351946716,11976.791279079198,38.2,20.0,1515.682351946716,11976.791279079198
38.25,20.0,1516.28119151067,10871.239167903477,38.25,20.0,1516.28119151067,10871.239167903477
38.3,20.0,1516.8247534690652,9769.683028213734,38.3,20.0,1516.8247534690652,9769.683028213734
38.35,20.0,1517.3132376204758,9077.85658834787,38.35,20.0,1517.3132376204758,9077.85658834787
38.400000000000006,20.0,1517.767130449893,9045.04505851046,38.400000000000006,20.0,1517.767130449893,9045.04505851046
38.45,20.0,1518.2193827028186,9668.866457099028,38.45,20.0,1518.2193827028186,9668.866457099028
38.5,20.0,1518.7028260256736,10696.181251156,38.5,20.0,1518.7028260256736,10696.181251156
38.550000000000004,20.0,1519.2376350882314,11719.782859210593,38.550000000000004,20.0,1519.2376350882314,11719.782859210593
38.6,20.0,1519.8236242311918,12333.936530808709,38.6,20.0,1519.8236242311918,12333.936530808709
38.650000000000006,20.0,1520.4403210577323,12289.35603732388,38.650000000000006,20.0,1520.4403210577323,12289.35603732388
38.7,20.0,1521.0547888595984,11588.422345617852,38.7,20.0,1521.0547888595984,11588.422345617852
38.75,20.0,1521.6342099768792,10484.27397757513,38.75,20.0,1521.6342099768792,10484.27397757513
38.800000000000004,20.0,1522.158423675758,9384.116507248034,38.800000000000004,20.0,1522.158423675758,9384.116507248034
38.85,20.0,1522.6276295011205,8693.683681313316,38.85,20.0,1522.6276295011205,8693.683681313316
38.900000000000006,20.0,1523.0623136851862,8662.260728248339,38.900000000000006,20.0,1523.0623136851862,8662.260728248339
38.949999999999996,20.0,1523.4954267215985,9287.46568465699,38.949999999999996,20.0,1523.4954267215985,9287.46568465699
39.0,20.0,1523.9598000058313,10316.159035722976,39.0,20.0,1523.9598000058313,10316.159035722976
39.050000000000004,20.0,1524.4756079576175,11341.134218050109,39.050000000000004,20.0,1524.4756079576175,11341.134218050109
39.1,20.0,1525.04266466852,11956.656499194603,39.1,20.0,1525.04266466852,11956.656499194603
39.150000000000006,20.0,1525.6404974934799,11913.439668474619,39.150000000000006,20.0,1525.6404974934799,11913.439668474619
39.199999999999996,20.0,1526.2361694769036,11213.864710632026,39.199999999999996,20.0,1526.2361694769036,11213.864710632026
39.25,20.0,1526.796862712435,10111.070165366218,39.25,20.0,1526.796862712435,10111.070165366218
39.300000000000004,20.0,1527.3024162207034,9012.261624480843,39.300000000000004,20.0,1527.3024162207034,9012.261624480843
39.35,20.0,1527.7530293019274,8323.172852339325,39.35,20.0,1527.7530293019274,8323.172852339325
39.400000000000006,20.0,1528.1691879445443,8293.089095041683,39.400000000000006,20.0,1528.1691879445443,8293.089095041683
39.449999999999996,20.0,1528.5838423992964,8919.628406751095,39.449999999999996,20.0,1528.5838423992964,8919.628406751095
39.5,20.0,1529.029823819634,9949.651290146858,39.5,20.0,1529.029823819634,9949.651290146858
39.550000000000004,20.0,1529.5273063841414,10975.95119926531,39.550000000000004,20.0,1529.5273063841414,10975.95119926531
39.6,20.0,1530.0761039441047,11592.793419031863,39.6,20.0,1530.0761039441047,11592.793419031863
39.650000000000006,20.0,1530.6557436150563,11550.891756071509,39.650000000000006,20.0,1530.6557436150563,11550.891756071509
39.699999999999996,20.0,1531.23328820286,10852.627212370064,39.699999999999996,20.0,1531.23328820286,10852.627212370064
39.75,20.0,1531.7759195634785,9751.138344808878,39.75,20.0,1531.7759195634785,9751.138344808878
39.800000000000004,20.0,1532.263476480719,8653.630762311077,39.800000000000004,20.0,1532.263476480719,8653.630762311077
39.85,20.0,1532.6961580188345,7965.838246297836,39.85,20.0,1532.6961580188345,7965.838246297836
39.900000000000006,20.0,1533.0944499311493,7937.046059865445,39.900000000000006,20.0,1533.0944499311493,7937.046059865445
39.95,20.0,1533.4913022341425,8564.872274111647,39.95,20.0,1533.4913022341425,8564.872274111647
40.0,20.0,1533.919545847848,9596.177408589248,40.0,20.0,1533.919545847848,9596.177408589248
40.050000000000004,20.0,1534.3993547182774,10623.754934146991,40.050000000000004,20.0,1534.3993547182774,10623.754934146991
40.1,20.0,1534.9305424649847,11241.870152462227,40.1,20.0,1534.9305424649847,11241.870152462227
40.150000000000006,20.0,1535.4926359726078,11201.23688685092,40.150000000000006,20.0,1535.4926359726078,11201.23688685092
40.2,20.0,1536.0526978169503,10504.236155929826,40.2,20.0,1536.0526978169503,10504.236155929826
40.25,20.0,1536.5779096247468,9404.006533150878,40.25,20.0,1536.5779096247468,9404.006533150878
40.300000000000004,20.0,1537.0481099514043,8307.753643948221,40.300000000000004,20.0,1537.0481099514043,8307.753643948221
40.35,20.0,1537.4634976336017,7621.211286194196,40.35,20.0,1537.4634976336017,7621.211286194196
40.400000000000006,20.0,1537.8445581979115,7593.664739376586,40.400000000000006,20.0,1537.8445581979115,7593.664739376586
40.45,20.0,1538.2242414348802,8222.732090925772,40.45,20.0,1538.2242414348802,8222.732090925772
40.5,20.0,1538.6353780394265,9255.273876667869,40.5,20.0,1538.6353780394265,9255.273876667869
40.550000000000004,20.0,1539.09814173326,10284.083583666357,40.550000000000004,20.0,1539.09814173326,10284.083583666357
40.6,20.0,1539.6123459124433,10903.426529754404,40.6,20.0,1539.6123459124433,10903.426529754404
40.65,20.0,1540.157517238931,10864.016554345662,40.65,20.0,1540.157517238931,10864.016554345662
40.7,20.0,1540.7007180666483,10168.234692096188,40.7,20.0,1540.7007180666483,10168.234692096188
40.75,20.0,1541.209129801253,9069.21953243965,40.75,20.0,1541.209129801253,9069.21953243965
40.800000000000004,20.0,1541.662590777875,7974.176716733413,40.800000000000004,20.0,1541.662590777875,7974.176716733413
40.85,20.0,1542.0612996137118,7288.840058716344,40.85,20.0,1542.0612996137118,7288.840058716344
40.9,20.0,1542.4257416166477,7262.494853684817,40.9,20.0,1542.4257416166477,7262.494853684817
40.95,20.0,1542.788866359332,7892.7592048208735,40.95,20.0,1542.788866359332,7892.7592048208735
41.0,20.0,1543.1835043195729,8926.493663645217,41.0,20.0,1543.1835043195729,8926.493663645217
41.050000000000004,20.0,1543.629829002755,9956.491732859555,41.050000000000004,20.0,1543.629829002755,9956.491732859555
41.1,20.0,1544.127653589398,10577.018745878124,41.1,20.0,1544.127653589398,10577.018745878124
41.15,20.0,1544.656504526692,10538.788557640022,41.15,20.0,1544.656504526692,10538.788557640022
41.2,20.0,1545.1834439545742,9844.182218270249,41.2,20.0,1545.1834439545742,9844.182218270249
41.25,20.0,1545.6756530654877,8746.338332615473,41.25,20.0,1545.6756530654877,8746.338332615473
41.300000000000004,20.0,1546.1129699821186,7652.46255739056,41.300000000000004,20.0,1546.1129699821186,7652.46255739056
41.35,20.0,1546.495593109988,6968.2887216361305,41.35,20.0,1546.495593109988,6968.2887216361305
41.4,20.0,1546.8440075460699,6943.102135895242,41.4,20.0,1546.8440075460699,6943.102135895242
41.45,20.0,1547.1911626528647,7574.520918541364,41.45,20.0,1547.1911626528647,7574.520918541364
41.5,20.0,1547.5698886987918,8609.405636231962,41.5,20.0,1547.5698886987918,8609.405636231962
41.550000000000004,20.0,1548.0003589806033,9640.549806750036,41.550000000000004,20.0,1548.0003589806033,9640.549806750036
41.60000000000001,20.0,1548.4823864709408,10262.218778537695,41.60000000000001,20.0,1548.4823864709408,10262.218778537695
41.65,20.0,1548.9954974098678,10225.126421506839,41.65,20.0,1548.9954974098678,10225.126421506839
41.7,20.0,1549.506753730943,9531.653800701448,41.7,20.0,1549.506753730943,9531.653800701448
41.75,20.0,1549.983336420978,8434.939535832873,41.75,20.0,1549.983336420978,8434.939535832873
41.800000000000004,20.0,1550.4050833977697,7342.189298427843,41.800000000000004,20.0,1550.4050833977697,7342.189298427843
41.85000000000001,20.0,1550.772192862691,6659.1369322841165,41.85000000000001,20.0,1550.772192862691,6659.1369322841165
41.9,20.0,1551.1051497093054,6635.067762649304,41.9,20.0,1551.1051497093054,6635.067762649304
41.95,20.0,1551.4369030974378,7267.599922548116,41.95,20.0,1551.4369030974378,7267.599922548116
42.0,20.0,1551.8002830935652,8303.593993236269,42.0,20.0,1551.8002830935652,8303.593993236269
42.050000000000004,20.0,1552.215462793227,9335.843507042235,42.050000000000004,20.0,1552.215462793227,9335.843507042235
42.10000000000001,20.0,1552.6822549685792,9958.613826901163,42.10000000000001,20.0,1552.6822549685792,9958.613826901163
42.15,20.0,1553.1801856599243,9922.618837165406,42.15,20.0,1553.1801856599243,9922.618837165406
42.2,20.0,1553.6763166017827,9230.23961726731,42.2,20.0,1553.6763166017827,9230.23961726731
42.25,20.0,1554.137828582646,8134.61480125449,42.25,20.0,1554.137828582646,8134.61480125449
42.300000000000004,20.0,1554.544559322709,7042.950074938283,42.300000000000004,20.0,1554.544559322709,7042.950074938283
42.35,20.0,1554.8967068264558,6360.979296349326,42.35,20.0,1554.8967068264558,6360.979296349326
42.4,20.0,1555.2147557912733,6337.9878049166555,42.4,20.0,1555.2147557912733,6337.9878049166555
42.45,20.0,1555.5316551815192,6971.593747795366,42.45,20.0,1555.5316551815192,6971.593747795366
42.5,20.0,1555.880234868909,8008.657720319806,42.5,20.0,1555.880234868909,8008.657720319806
42.550000000000004,20.0,1556.280667754925,9041.973268847196,42.550000000000004,20.0,1556.280667754925,9041.973268847196
42.6,20.0,1556.7327664183672,9665.80577028998,42.6,20.0,1556.7327664183672,9665.80577028998
42.65,20.0,1557.2160567068818,9630.869122927534,42.65,20.0,1557.2160567068818,9630.869122927534
42.7,20.0,1557.6976001630283,8939.544420068696,42.7,20.0,1557.6976001630283,8939.544420068696
42.75,20.0,1558.1445773840317,7844.970309588115,42.75,20.0,1558.1445773840317,7844.970309588115
42.800000000000004,20.0,1558.536825899511,6754.352491073119,42.800000000000004,20.0,1558.536825899511,6754.352491073119
42.85,20.0,1558.8745435240648,6073.424836281215,42.85,20.0,1558.8745435240648,6073.424836281215
42.9,20.0,1559.178214765879,6051.472698318661,42.9,20.0,1559.178214765879,6051.472698318661
42.95,20.0,1559.4807884007948,6686.114237968182,42.95,20.0,1559.4807884007948,6686.114237968182
43.0,20.0,1559.8150941126933,7724.2100641426005,43.0,20.0,1559.8150941126933,7724.2100641426005
43.050000000000004,20.0,1560.2013046159004,8758.553736728618,43.050000000000004,20.0,1560.2013046159004,8758.553736728618
43.1,20.0,1560.639232302737,9383.410646118638,43.1,20.0,1560.639232302737,9383.410646118638
43.15,20.0,1561.1084028350429,9349.49470402429,43.15,20.0,1561.1084028350429,9349.49470402429
43.2,20.0,1561.575877570244,8659.187017137463,43.2,20.0,1561.575877570244,8659.187017137463
43.25000000000001,20.0,1562.008836921101,7565.626246667489,43.25000000000001,20.0,1562.008836921101,7565.626246667489
43.300000000000004,20.0,1562.3871182334344,6476.01810548816,43.300000000000004,20.0,1562.3871182334344,6476.01810548816
43.35,20.0,1562.7109191387087,5796.096478596128,43.35,20.0,1562.7109191387087,5796.096478596128
43.4,20.0,1563.0007239626386,5775.146732287892,43.4,20.0,1563.0007239626386,5775.146732287892
43.45,20.0,1563.289481299253,6410.787040489249,43.45,20.0,1563.289481299253,6410.787040489249
43.50000000000001,20.0,1563.6100206512776,7449.878025208731,43.50000000000001,20.0,1563.6100206512776,7449.878025208731
43.550000000000004,20.0,1563.982514552538,8485.213259381302,43.550000000000004,20.0,1563.982514552538,8485.213259381302
43.6,20.0,1564.4067752155072,9111.058146400303,43.6,20.0,1564.4067752155072,9111.058146400303
43.65,20.0,1564.8623281228272,9078.126610931438,43.65,20.0,1564.8623281228272,9078.126610931438
43.7,20.0,1565.3162344533737,8388.799772573906,43.7,20.0,1565.3162344533737,8388.799772573906
43.75000000000001,20.0,1565.7356744420024,7296.2163053973245,43.75000000000001,20.0,1565.7356744420024,7296.2163053973245
43.8,20.0,1566.1004852572723,6207.581935090425,43.8,20.0,1566.1004852572723,6207.581935090425
43.85,20.0,1566.410864354027,5528.63055941645,43.85,20.0,1566.410864354027,5528.63055941645
43.9,20.0,1566.6872958819977,5508.647557394465,43.9,20.0,1566.6872958819977,5508.647557394465
43.95,20.0,1566.9627282598674,6145.251115625518,43.95,20.0,1566.9627282598674,6145.251115625518
44.00000000000001,20.0,1567.2699908156487,7185.301868748333,44.00000000000001,20.0,1567.2699908156487,7185.301868748333
44.05,20.0,1567.6292559090862,8221.593402281223,44.05,20.0,1567.6292559090862,8221.593402281223
44.1,20.0,1568.0403355792002,8848.3911321575,44.1,20.0,1568.0403355792002,8848.3911321575
44.15,20.0,1568.482755135808,8816.408995535254,44.15,20.0,1568.482755135808,8816.408995535254
44.2,20.0,1568.9235755855848,8128.028124462263,44.2,20.0,1568.9235755855848,8128.028124462263
44.25000000000001,20.0,1569.3299769918078,7036.387205411442,44.25000000000001,20.0,1569.3299769918078,7036.387205411442
44.3,20.0,1569.6817963520784,5948.6919764297845,44.3,20.0,1569.6817963520784,5948.6919764297845
44.35,20.0,1569.9792309508998,5270.676347594325,44.35,20.0,1569.9792309508998,5270.676347594325
44.4,20.0,1570.2427647682796,5251.625710193342,44.4,20.0,1570.2427647682796,5251.625710193342
44.45,20.0,1570.5053460537893,5889.158263053001,44.45,20.0,1570.5053460537893,5889.158263053001
44.50000000000001,20.0,1570.799803966942,6930.134652992168,44.50000000000001,20.0,1570.799803966942,6930.134652992168
44.55,20.0,1571.1463106995916,7967.348477666489,44.55,20.0,1571.1463106995916,7967.348477666489
44.6,20.0,1571.544678123475,8595.065165101467,44.6,20.0,1571.544678123475,8595.065165101467
44.650000000000006,20.0,1571.97443138173,8563.99866450476,44.650000000000006,20.0,1571.97443138173,8563.99866450476
44.7,20.0,1572.4026313149552,7876.530119929341,44.7,20.0,1572.4026313149552,7876.530119929341
44.75000000000001,20.0,1572.7964578209517,6785.798229810712,44.75000000000001,20.0,1572.7964578209517,6785.798229810712
44.8,20.0,1573.1357477324423,5699.008744114193,44.8,20.0,1573.1357477324423,5699.008744114193
44.85,20.0,1573.420698169648,5021.895584793264,44.85,20.0,1573.420698169648,5021.895584793264
44.900000000000006,20.0,1573.6717929488875,5003.744154968642,44.900000000000006,20.0,1573.6717929488875,5003.744154968642
44.95,20.0,1573.921980156636,5642.172665256818,44.95,20.0,1573.921980156636,5642.172665256818
45.00000000000001,20.0,1574.2040887898988,6684.0417742241525,45.00000000000001,20.0,1574.2040887898988,6684.0417742241525
45.05,20.0,1574.53829087861,7722.145091231414,45.05,20.0,1574.53829087861,7722.145091231414
45.1,20.0,1574.9243981331715,8350.748055966766,45.1,20.0,1574.9243981331715,8350.748055966766
45.150000000000006,20.0,1575.34193553597,8320.56462925845,45.150000000000006,20.0,1575.34193553597,8320.56462925845
45.2,20.0,1575.7579637674328,7633.975966738225,45.2,20.0,1575.7579637674328,7633.975966738225
45.25000000000001,20.0,1576.1396625657696,6544.120778378111,45.25000000000001,20.0,1576.1396625657696,6544.120778378111
45.3,20.0,1576.4668686046884,5458.204825638598,45.3,20.0,1576.4668686046884,5458.204825638598
45.35,20.0,1576.7397788459705,4781.9620419265975,45.35,20.0,1576.7397788459705,4781.9620419265975
45.400000000000006,20.0,1576.9788769480667,4764.677841775024,45.400000000000006,20.0,1576.9788769480667,4764.677841775024
45.45,20.0,1577.2171108401556,5403.97044717102,45.45,20.0,1577.2171108401556,5403.97044717102
45.5,20.0,1577.487309362514,6446.700528011,45.5,20.0,1577.487309362514,6446.700528011
45.55,20.0,1577.8096443889146,7485.661704944307,45.55,20.0,1577.8096443889146,7485.661704944307
45.6,20.0,1578.183927474162,8115.11942890719,45.6,20.0,1578.183927474162,8115.11942890719
45.650000000000006,20.0,1578.5896834456073,8085.78767193529,45.650000000000006,20.0,1578.5896834456073,8085.78767193529
45.7,20.0,1578.993972829204,7400.047600827102,45.7,20.0,1578.993972829204,7400.047600827102
45.75,20.0,1579.3639752092454,6311.037936681144,45.75,20.0,1579.3639752092454,6311.037936681144
45.8,20.0,1579.6795271060794,5225.964452044108,45.8,20.0,1579.6795271060794,5225.964452044108
45.85,20.0,1579.9408253286815,4550.561091369191,45.85,20.0,1579.9408253286815,4550.561091369191
45.900000000000006,20.0,1580.16835338325,4534.1132801955055,45.900000000000006,20.0,1580.16835338325,4534.1132801955055
45.95,20.0,1580.3950590472598,5174.239251476717,45.95,20.0,1580.3950590472598,5174.239251476717
46.0,20.0,1580.6537710098337,6217.799686036038,46.0,20.0,1580.6537710098337,6217.799686036038
46.05,20.0,1580.9646609941356,7257.588215410211,46.05,20.0,1580.9646609941356,7257.588215410211
46.1,20.0,1581.3275404049061,7887.870301383567,46.1,20.0,1581.3275404049061,7887.870301383567
46.150000000000006,20.0,1581.7219339199753,7859.359926800256,46.150000000000006,20.0,1581.7219339199753,7859.359926800256
46.2,20.0,1582.1149019163154,7174.438269228719,46.2,20.0,1582.1149019163154,7174.438269228719
46.25,20.0,1582.473623829777,6086.244060498168,46.25,20.0,1582.473623829777,6086.244060498168
46.300000000000004,20.0,1582.7779360328018,5001.983083847335,46.300000000000004,20.0,1582.7779360328018,5001.983083847335
46.35,20.0,1583.0280351869942,4327.3892943826595,46.35,20.0,1583.0280351869942,4327.3892943826595
46.400000000000006,20.0,1583.2444046517132,4311.748128258398,46.400000000000006,20.0,1583.2444046517132,4311.748128258398
46.45,20.0,1583.459992058126,4952.677829004407,46.45,20.0,1583.459992058126,4952.677829004407
46.5,20.0,1583.7076259495764,5997.039087982297,46.5,20.0,1583.7076259495764,5997.039087982297
46.550000000000004,20.0,1584.0074779039755,7037.625547228964,46.550000000000004,20.0,1584.0074779039755,7037.625547228964
46.6,20.0,1584.359359181337,7668.702678990989,46.6,20.0,1584.359359181337,7668.702678990989
46.650000000000006,20.0,1584.7427943152866,7640.984476536803,46.650000000000006,20.0,1584.7427943152866,7640.984476536803
46.7,20.0,1585.1248435391135,6956.852127821485,46.7,20.0,1585.1248435391135,6956.852127821485
46.75,20.0,1585.4726861455047,5869.4443750239225,46.75,20.0,1585.4726861455047,5869.4443750239225
46.800000000000004,20.0,1585.766158364256,4785.9670116938705,46.800000000000004,20.0,1585.766158364256,4785.9670116938705
46.85,20.0,1586.0054567148406,4112.1540032130715,46.85,20.0,1586.0054567148406,4112.1540032130715
46.900000000000006,20.0,1586.2110644150014,4097.290795972479,46.900000000000006,20.0,1586.2110644150014,4097.290795972479
46.95,20.0,1586.4159289548,4738.995643702839,46.95,20.0,1586.4159289548,4738.995643702839
47.0,20.0,1586.652878736985,5784.12924792862,47.0,20.0,1586.652878736985,5784.12924792862
47.050000000000004,20.0,1586.9420851993814,6825.485260814263,47.050000000000004,20.0,1586.9420851993814,6825.485260814263
47.1,20.0,1587.2833594624221,7457.3291646956495,47.1,20.0,1587.2833594624221,7457.3291646956495
47.150000000000006,20.0,1587.6562259206569,7430.374962895584,47.150000000000006,20.0,1587.6562259206569,7430.374962895584
47.199999999999996,20.0,1588.0277446688017,6747.0038533863835,47.199999999999996,20.0,1588.0277446688017,6747.0038533863835
47.25,20.0,1588.365094861471,5660.354588327579,47.25,20.0,1588.365094861471,5660.354588327579
47.300000000000004,20.0,1588.6481125908874,4577.632971214534,47.300000000000004,20.0,1588.6481125908874,4577.632971214534
47.35,20.0,1588.876994239448,3904.5729773378316,47.35,20.0,1588.876994239448,3904.5729773378316
47.400000000000006,20.0,1589.072222888315,3890.4600629619063,47.400000000000006,20.0,1589.072222888315,3890.4600629619063
47.449999999999996,20.0,1589.2667458914632,4532.91249165467,47.449999999999996,20.0,1589.2667458914632,4532.91249165467
47.5,20.0,1589.493391516046,5578.790974743662,47.5,20.0,1589.493391516046,5578.790974743662
47.550000000000004,20.0,1589.772331064783,6620.889174158665,47.550000000000004,20.0,1589.772331064783,6620.889174158665
47.6,20.0,1590.103375523491,7253.472581967789,47.6,20.0,1590.103375523491,7253.472581967789
